27,"{'201474': 15, '20368': 13, '20184': 12, '2092': 11, '2046': 10, '205': 7, '101474': 14, '10368': 12, '10184': 11, '1092': 10, '1046': 9, '105': 6, '51474': 13, '5368': 11, '5184': 10, '592': 9, '546': 8, '55': 5, '527': 7, '557': 8, '5471': 11, '5945': 12, '51893': 13, '1392': 10, '1346': 9, '135': 6, '1327': 8, '1357': 9, '13471': 12, '13945': 13, '131893': 14, '2395': 10, '23927': 12, '23957': 13, '239471': 16, '239945': 17, '19275': 13, '192727': 15, '192757': 16}"
28,"{'1185': 9, '11813': 10, '11829': 11, '295': 7, '2913': 8, '2929': 9, '29247': 12, '29995': 14, '615': 8, '6113': 9, '6129': 10, '61247': 13, '61995': 15, '25113': 11, '25129': 12, '50513': 12, '50529': 13, '202713': 14}"
29,{}
30,"{'121816': 15, '12188': 14, '12184': 13, '304134': 16, '30416': 13, '3048': 12, '3044': 11, '152134': 15, '15216': 12, '1528': 11, '1524': 10, '761078': 17, '76134': 14, '7616': 11, '768': 10, '764': 9, '381078': 16, '38134': 13, '3816': 10, '388': 9, '384': 8, '41078': 13, '4134': 10, '416': 7, '48': 6, '44': 5, '45': 5, '58': 6, '54': 5, '55': 5, '513': 6, '529': 7, '5123': 9, '554': 8, '555': 8, '5513': 9, '5529': 10, '55123': 12, '1134': 9, '1135': 9, '11313': 10, '11329': 11, '113123': 13, '2294': 10, '2295': 10, '22913': 11, '22929': 12, '229123': 14, '4614': 11, '4615': 11, '46113': 12, '46129': 13, '461123': 15}"
31,"{'8088': 13, '8044': 12, '8022': 11, '40352': 14, '40176': 13, '4088': 12, '4044': 11, '4022': 10, '20352': 13, '20176': 12, '2088': 11, '2044': 10, '2022': 9, '205': 7, '101410': 14, '10352': 12, '10176': 11, '1088': 10, '1044': 9, '1022': 8, '105': 6, '51410': 13, '5352': 11, '5176': 10, '588': 9, '544': 8, '522': 7, '55': 5, '513': 6, '529': 7, '5247': 10, '2788': 11, '2744': 10, '2722': 9, '275': 7, '2713': 8, '2729': 9, '27247': 12, '575': 8, '5713': 9, '5729': 10, '57247': 13, '2355': 10, '23513': 11, '23529': 12, '235247': 15}"
32,"{'9425': 12, '94213': 13, '4715': 11, '47113': 12}"
33,"{'41546': 13, '4386': 11, '496': 9, '448': 8, '424': 7, '51546': 13, '5386': 11, '596': 9, '548': 8, '524': 7, '512': 6, '527': 7, '557': 8, '5117': 9, '5475': 11, '131546': 14, '13386': 12, '1396': 10, '1348': 9, '1324': 8, '1312': 7, '1327': 8, '1357': 9, '13117': 10, '13475': 12, '2924': 9, '2912': 8, '2927': 9, '2957': 10, '29117': 11, '24712': 11, '24727': 12, '24757': 13, '49727': 13, '49757': 14, '99727': 14, '99757': 15, '199727': 15, '199757': 16}"
34,{}
35,{}
36,"{'121842': 14, '12460': 12, '12230': 11, '55460': 14, '55230': 13, '113460': 15, '113230': 14, '1839460': 19}"
37,"{'201528': 15, '20764': 14, '20382': 13, '2011': 8, '101528': 14, '10764': 13, '10382': 12, '1011': 7, '51528': 13, '5764': 12, '5382': 11, '511': 6, '525': 7, '5107': 9, '5435': 11, '5873': 12, '51749': 13, '131528': 14, '13764': 13, '13382': 12, '1311': 7, '1325': 8, '13107': 10, '13435': 12, '13873': 13, '131749': 14, '2911': 8, '2925': 9, '29107': 11, '29435': 13, '29873': 14, '291749': 15, '61107': 12, '61435': 14, '61873': 15, '611749': 16}"
38,"{'442978': 18, '442245': 16, '442493': 17, '110978': 16, '110244': 14, '110245': 14, '13978': 13, '13244': 11, '13245': 11, '13493': 12, '29978': 14, '29244': 12, '29245': 12, '29493': 13, '123978': 16, '123244': 14, '123245': 14, '123493': 15, '499978': 18, '499244': 16, '1001244': 17}"
