34,"{'46213': 12, '28392': 13, '2898': 11, '2824': 9, '2812': 8, '2813': 8, '28119': 11, '5912': 9, '5913': 9, '59241': 13, '59485': 14, '24312': 11, '24313': 11, '243119': 14, '243241': 15, '97913': 13}"
35,{'29216': 12}
36,{'5508': 11}
37,"{'5029': 10, '1229': 8, '1329': 8, '13247': 11, '59118': 12, '5929': 10, '121236': 14, '121118': 13, '12129': 11}"
38,"{'6405': 12, '3205': 11, '1605': 10, '805': 9, '405': 8, '205': 7, '20223': 12, '20449': 13, '1046': 9, '105': 6, '10223': 11, '10449': 12, '10901': 13, '235': 7, '23223': 12, '995': 9}"
39,{}
40,"{'463247': 16, '929247': 17}"
41,"{'3185': 11, '480': 9, '440': 8, '420': 7, '410': 6, '45': 5, '413': 6, '429': 7, '461': 8, '4125': 9, '4253': 10, '41019': 12, '580': 9, '540': 8, '520': 7, '510': 6, '55': 5, '513': 6, '529': 7, '561': 8, '5125': 9, '5253': 10, '2710': 8, '275': 7, '2713': 8, '2729': 9, '2761': 10, '27125': 11, '5710': 9, '575': 8, '5713': 9, '5729': 10, '5761': 11, '2355': 10, '23513': 11, '4735': 11, '47313': 12}"
42,"{'92348': 15, '9210': 10, '4610': 9, '4611': 9, '2310': 8, '2311': 8, '2351': 10, '4910': 9, '4911': 9}"
43,"{'51210': 13, '25610': 12, '12810': 11, '1285': 10, '6410': 10, '645': 9, '3210': 9, '325': 8, '1682': 11, '1620': 9, '1610': 8, '165': 7, '882': 10, '820': 8, '85': 6, '482': 9, '420': 7, '410': 6, '45': 5, '413': 6, '429': 7, '4247': 10, '1110': 7, '115': 6, '1113': 7, '1129': 8, '11247': 11, '11995': 13, '5110': 9, '5113': 9, '42310': 12}"
44,{}
45,"{'21416': 12, '2148': 11, '26536': 14, '26268': 13, '26134': 12, '2616': 9, '2679': 11}"
46,{}
47,"{'60852': 15, '30452': 14, '15252': 13, '7652': 12, '452': 8, '426': 7, '413': 6, '429': 7, '461': 8, '4125': 9, '4253': 10, '552': 8, '526': 7, '513': 6, '529': 7, '561': 8, '5125': 9, '5253': 10, '1352': 9, '1326': 8, '1313': 7, '1329': 8, '1361': 9, '13125': 10, '11913': 10, '11929': 11, '48313': 12, '48329': 13, '96952': 15, '96913': 13, '194129': 15}"
48,{}
49,"{'8826': 11, '8813': 10, '4413': 9, '2226': 9, '2213': 8, '2229': 9, '22123': 11, '22999': 14, '1152': 9, '1126': 8, '1113': 7, '1129': 8, '11123': 10, '10313': 10, '20913': 11, '42113': 12}"
50,{}
51,"{'2629': 9, '2729': 9, '2761': 10, '27251': 12, '5729': 10, '5761': 11}"
52,"{'96013': 13, '48013': 12, '24013': 11, '12052': 12, '12026': 11, '12013': 10, '12059': 12, '6026': 10, '6013': 9, '6059': 11, '6113': 9, '12513': 10, '25313': 11, '50913': 12, '102113': 13}"
53,"{'65418': 14, '40600': 15, '40150': 13, '4018': 10, '2018': 9, '20319': 13, '1018': 8, '10319': 12, '47150': 13, '4718': 10, '97150': 14, '9718': 11, '197300': 16, '197150': 15}"
54,"{'44229': 13, '22128': 12, '178528': 15}"
55,"{'5364': 12, '5365': 12, '10964': 13, '10965': 13, '109133': 14, '109269': 15, '443541': 18}"
56,"{'43270': 14, '4333': 11, '43279': 14}"
57,"{'5412': 9, '54115': 12}"
58,"{'10212': 10, '1212': 7, '13200': 11, '13100': 10, '1350': 9, '1312': 7, '13223': 11}"
59,"{'101020': 13, '10510': 12}"
60,{}
61,{}
62,"{'4785': 11, '47813': 12, '295': 7, '2913': 8, '2929': 9, '6113': 9, '50313': 12}"
63,{}
64,"{'460': 8, '4247': 10, '2360': 10, '9960': 12, '99247': 14}"
65,"{'4580': 12, '4290': 11, '472': 9, '436': 8, '418': 7, '49': 6, '4736': 11, '4718': 10, '19536': 13}"
66,"{'4845': 11, '2425': 10, '24255': 13, '242455': 16, '2435': 10}"
67,"{'1276': 10, '1238': 9, '1239': 9}"
68,{}
69,{}
70,"{'5344': 12, '5345': 12, '664': 9, '665': 9, '164': 7, '165': 7, '88': 7, '84': 6, '85': 6, '4138': 10, '434': 8, '48': 6, '44': 5, '45': 5, '413': 6, '429': 7, '4123': 9, '4249': 10, '5138': 10, '534': 8, '58': 6, '54': 5, '55': 5, '513': 6, '529': 7, '5123': 9, '5249': 10, '134': 6, '135': 6, '1313': 7, '1329': 8, '13123': 10, '13249': 11, '13501': 12, '131005': 13, '295': 7, '2913': 8, '2929': 9, '6113': 9, '12513': 10, '25313': 11, '50913': 12, '102113': 13, '204513': 14}"
71,"{'9890': 13, '985': 9, '9813': 10, '9829': 11, '2422': 9, '245': 7, '2413': 8, '2429': 9, '2461': 10, '2590': 11, '2513': 8, '25125': 11, '25507': 13, '43113': 12}"
72,{}
73,{}
74,{}
75,"{'166261': 16, '12120': 10, '12125': 10, '12253': 11, '27120': 11, '2761': 10, '27125': 11, '23161': 13}"
76,{}
77,"{'153413': 14, '153461': 16, '47222': 13, '4713': 9, '4729': 10, '4761': 11, '47503': 14, '9713': 10, '9729': 11, '19713': 11, '19729': 12, '39713': 12, '39729': 13, '79729': 14}"
78,"{'298164': 16, '74164': 14, '1882': 11, '482': 9, '441': 8, '485': 9, '582': 9, '541': 8, '585': 9}"
79,"{'580198': 17, '290396': 17, '290198': 16, '72198': 14, '7224': 11, '7212': 10, '36396': 14, '36198': 13, '3624': 10, '3612': 9, '1824': 9, '1812': 8, '4396': 11, '4198': 10, '424': 7, '412': 6, '413': 6, '11198': 11, '1124': 8, '1112': 7, '1113': 7, '2513': 8, '5313': 9, '22113': 11}"
80,{}
81,"{'364112': 15, '18256': 13, '22112': 11, '2256': 10, '383112': 15, '769112': 16, '1541112': 17}"
82,"{'7908': 13, '7904': 12, '988': 10, '984': 9, '985': 9, '9813': 10, '248': 8, '244': 7, '245': 7, '2413': 8, '1270': 10, '128': 7, '124': 6, '125': 6, '1213': 7, '274': 7, '275': 7, '2713': 8, '27239': 12, '27481': 13, '574': 8, '575': 8, '5713': 9, '57239': 13, '1175': 9, '11713': 10, '2375': 10, '23713': 11, '477239': 16, '477481': 17, '95713': 13, '19175': 13}"
83,{}
84,"{'47413': 12, '47429': 13, '11813': 10, '11829': 11, '2954': 10, '2913': 8, '2929': 9, '6113': 9, '12513': 10, '25313': 11, '50913': 12, '102113': 13}"
85,"{'8644': 12, '4324': 11, '2164': 10, '21613': 11, '1084': 9, '10813': 10, '544': 8, '545': 8, '5413': 9, '5429': 10, '554': 8, '555': 8, '5513': 9, '5529': 10, '1134': 9, '1135': 9, '11313': 10, '11329': 11, '11361': 12, '113125': 13, '22961': 13, '229125': 14, '46161': 14}"
86,"{'264': 7, '265': 7, '2627': 9, '2657': 10, '554': 8, '555': 8, '5527': 10, '5557': 11, '2274': 10, '2275': 10, '22727': 12, '9154': 12, '9155': 12}"
87,"{'1029': 8, '10991': 13, '529': 7, '1329': 8, '29950': 14, '29118': 11, '2929': 9}"
88,{}
89,"{'429': 7, '461': 8, '4125': 9, '4253': 10, '4729': 10, '4761': 11, '47125': 12, '9729': 11, '39529': 13}"
90,"{'19212': 12, '19106': 11, '1926': 9, '16726': 12, '33726': 13}"
91,{}
92,"{'185': 7, '95': 6, '927': 8, '435': 8, '4327': 10, '8927': 11, '18127': 12, '36527': 13}"
93,"{'10125': 10, '10507': 12, '51000': 12, '5500': 11, '5125': 9, '5507': 11, '51017': 12, '113250': 14, '113125': 13, '919125': 16}"
94,"{'106253': 14, '26253': 12, '13124': 10, '13125': 10}"
95,"{'4998': 12, '4124': 9, '4125': 9, '4507': 11, '11998': 13, '11124': 10, '11125': 10, '25125': 11, '25507': 13}"
96,"{'9154': 11, '938': 9, '99': 7, '87618': 16, '87154': 14, '8738': 12, '879': 10, '1779': 11}"
97,"{'4866': 12, '4216': 10, '4108': 9, '454': 8, '427': 7, '5216': 10, '5108': 9, '554': 8, '527': 7, '5115': 9, '1354': 9, '1327': 8, '13233': 11, '29216': 12, '29108': 11, '2954': 10, '2927': 9, '29115': 11, '29233': 12, '6127': 10, '61115': 12, '61233': 13, '25127': 12, '251115': 14, '505115': 15, '1013115': 16, '202927': 15}"
98,"{'204456': 16, '102912': 16, '102456': 15, '102228': 14, '25456': 13, '25228': 12, '25114': 11, '53114': 12, '5328': 10, '22128': 12}"
99,"{'27964': 14, '27482': 13, '27120': 11, '115247': 14}"
100,{}
101,"{'12625': 13, '785': 9, '4370': 11, '446': 8, '45': 5, '413': 6, '546': 8, '55': 5, '513': 6, '2792': 11, '2746': 10, '275': 7, '2713': 8, '27119': 11, '5746': 11, '575': 8, '5713': 9, '57119': 12, '47113': 12}"
102,"{'57295': 16, '57320': 14, '57395': 16}"
103,"{'5060': 11, '5061': 11}"
104,{}
105,{}
106,"{'5625': 12, '14086': 14, '14010': 11, '1405': 10, '7086': 13, '7010': 10, '705': 9, '886': 10, '85': 6, '486': 9, '410': 6, '45': 5, '413': 6, '429': 7, '461': 8, '4125': 9, '4253': 10, '586': 9, '510': 6, '55': 5, '513': 6, '529': 7, '561': 8, '5125': 9, '5253': 10, '1310': 7, '135': 6, '1313': 7, '1329': 8, '1361': 9, '13125': 10, '595': 8, '5913': 9, '5929': 10, '97513': 13}"
107,{}
108,{'4301017': 18}
109,"{'5760': 11, '57247': 13}"
110,"{'4246': 10, '461': 8, '4125': 9, '4253': 10, '23246': 12, '2361': 10, '23125': 11, '49246': 13, '4961': 11, '10161': 12, '82361': 15}"
111,"{'58121': 12, '29121': 11}"
112,"{'24994': 14, '24248': 12, '24249': 12}"
113,{}
114,"{'27124': 11, '27251': 12, '57994': 15, '57124': 12}"
115,{'50497': 14}
116,"{'185413': 14, '284': 7, '285': 7, '2813': 8, '2829': 9, '2861': 10, '295': 7, '2913': 8, '2929': 9, '6113': 9, '12513': 10, '25313': 11, '50913': 12, '102113': 13}"
117,"{'100257': 15, '25027': 12, '25057': 13, '25127': 12, '25157': 13, '251117': 14, '50557': 14}"
118,"{'56124': 12, '56125': 12, '57124': 12}"
119,"{'7805': 12, '3908': 12, '3905': 11, '39013': 12, '488': 9, '484': 8, '485': 8, '4813': 9, '248': 8, '244': 7, '245': 7, '2413': 8, '2516': 9, '258': 8, '254': 7, '2513': 8, '53264': 14, '5316': 10, '534': 8, '5313': 9, '109132': 14, '10966': 13, '10916': 11, '1094': 9}"
120,"{'7365': 12, '36810': 12, '368227': 16, '18410': 11, '1845': 10, '184227': 15, '9220': 11, '9210': 10, '9255': 12, '92227': 14, '4620': 10, '4610': 9, '465': 8, '4655': 11, '46227': 13, '5166': 10, '520': 7, '510': 6, '55': 5, '555': 8, '5227': 10, '2710': 8, '275': 7, '2755': 10, '27227': 12, '23110': 11, '2315': 10}"
121,"{'6085': 12, '3045': 11, '1525': 10, '764': 9, '765': 9, '384': 8, '385': 8, '4316': 11, '4158': 10, '44': 5, '45': 5, '427': 7, '54': 5, '55': 5, '527': 7, '5115': 9, '134': 6, '135': 6, '1327': 8, '13467': 12, '13937': 13, '595': 8, '5927': 10, '59115': 12, '59467': 14, '59937': 15, '2435': 10, '24327': 12, '243115': 14, '97927': 14, '979115': 16}"
122,{}
123,{'885349': 18}
124,"{'362154': 16, '362161': 16, '90161': 14, '22154': 12, '2238': 10, '538': 8, '579': 9, '5161': 10}"
125,"{'3185': 11, '446': 8, '45': 5, '413': 6, '546': 8, '55': 5, '513': 6, '559': 8, '5121': 9, '5245': 10, '2746': 10, '275': 7, '2713': 8, '2759': 10, '5746': 11, '575': 8, '5713': 9, '5759': 11}"
126,"{'26114': 11, '2628': 9, '2629': 9, '27456': 13, '2728': 9, '2729': 9, '2761': 10, '27251': 12, '5728': 10, '5729': 10, '5761': 11, '117456': 15, '11728': 11, '11729': 11, '47529': 13}"
127,{'101019': 13}
128,"{'7328': 13, '73213': 13, '3664': 11, '3665': 11, '36613': 12, '228': 8, '224': 7, '225': 7, '2213': 8, '118': 7, '114': 6, '115': 6, '1113': 7, '11487': 12, '2516': 9, '258': 8, '254': 7, '2513': 8, '43116': 13, '4314': 11, '43113': 12, '8654': 12}"
129,{}
130,"{'4623': 10, '546': 8, '523': 7, '549': 8, '55186': 13, '11346': 12, '11323': 11}"
131,"{'5420': 10, '5421': 10, '5445': 11, '1321': 8, '1345': 9, '13187': 11}"
132,"{'42410': 12, '42413': 12, '21210': 11, '10610': 10, '10613': 10, '2640': 10, '2620': 9, '2610': 8, '265': 7, '2613': 8, '2710': 8, '275': 7, '2713': 8, '27119': 11, '27241': 12, '5710': 9, '575': 8, '5713': 9, '57119': 12, '1175': 9, '11713': 10, '9535': 12, '95313': 13, '19095': 13}"
133,"{'54120': 12, '27120': 11, '117121': 13, '475121': 15}"
134,"{'825': 9, '205': 7, '2013': 8, '10184': 11, '1046': 9, '105': 6, '1013': 7, '1029': 8, '10495': 12, '10993': 13, '1915': 10, '19113': 11, '3855': 11, '38513': 12, '7735': 12, '15495': 13}"
135,"{'72013': 13, '36013': 12, '18013': 11, '9013': 10, '22110': 11, '2213': 8, '5440': 11, '5220': 10, '5110': 9, '513': 6, '13880': 13, '13440': 12, '13220': 11, '13110': 10, '1313': 7, '13119': 10, '13241': 11, '29220': 12, '29110': 11, '2913': 8, '29119': 11, '29241': 12, '6113': 9, '12513': 10, '50713': 12, '101713': 13}"
136,{}
137,"{'8544': 12, '10674': 13, '1064': 9, '10627': 11, '264': 7, '265': 7, '2627': 9, '2657': 10, '554': 8, '555': 8, '5527': 10, '5557': 11, '2274': 10, '2275': 10, '22727': 12, '4574': 11, '4575': 11, '9175': 12, '91757': 15}"
138,"{'21613': 11, '10813': 10, '545': 8, '5413': 9, '5429': 10, '13758': 13, '1394': 10, '135': 6, '1313': 7, '1329': 8, '1361': 9, '13125': 10, '47913': 12, '47929': 13}"
139,"{'76213': 13, '19012': 11, '19013': 11, '19061': 13, '190125': 14, '5394': 11, '598': 9, '524': 7, '512': 6, '513': 6, '529': 7, '561': 8, '5125': 9, '1398': 10, '1324': 8, '1312': 7, '1313': 7, '1329': 8, '1361': 9, '13125': 10, '2912': 8, '2913': 8, '2929': 9, '12313': 10, '99913': 13}"
140,"{'3568': 12, '35619': 13, '17868': 14, '17834': 13, '1788': 11, '17819': 12, '44274': 14, '4468': 12, '448': 9, '4419': 10, '228': 8, '2219': 9, '2241': 10, '22171': 12, '5274': 11, '568': 9, '534': 8, '58': 6, '519': 7, '541': 8, '5345': 11, '5693': 12}"
141,{}
142,{}
143,"{'13828': 14, '1728': 11, '1738': 11, '3498': 12, '7018': 13}"
144,{}
145,{}
146,"{'73813': 13, '18413': 11, '9213': 10, '4612': 9, '4613': 9, '550': 8, '512': 6, '513': 6, '2712': 8, '2713': 8, '27119': 11}"
147,{}
148,"{'3185': 11, '4370': 11, '446': 8, '45': 5, '427': 7, '546': 8, '55': 5, '527': 7, '557': 8, '1392': 10, '1346': 9, '135': 6, '1327': 8, '1357': 9, '13235': 11, '295': 7, '2927': 9, '2957': 10, '29235': 12, '29473': 13, '29949': 14, '6127': 10, '6157': 11, '61235': 13, '12527': 11, '12557': 12, '125235': 14, '25327': 12, '25357': 13, '253473': 16, '50927': 13, '50957': 14, '1021235': 17, '2045235': 18}"
149,"{'22390': 13, '548': 8, '5199': 10, '27780': 14, '2748': 10, '57390': 14, '5748': 11, '57199': 13, '57401': 14}"
150,{'20096': 14}
151,"{'99213': 13, '49613': 12, '24813': 11, '12413': 10, '12513': 10, '25313': 11, '50913': 12, '102113': 13, '204513': 14}"
152,"{'21628': 12, '10828': 11, '5428': 10, '5429': 10, '2728': 9, '2729': 9, '2761': 10, '27251': 12, '5728': 10, '5729': 10, '5761': 11, '11728': 11, '11729': 11, '47529': 13, '95328': 14}"
153,"{'9545': 12, '95413': 13, '2385': 10, '23813': 11, '23829': 12, '295': 7, '2913': 8, '2929': 9, '6113': 9, '12513': 10, '25313': 11, '50913': 12, '102113': 13}"
154,"{'1011': 7, '511': 6, '525': 7, '553': 8, '5109': 9, '5443': 11, '2711': 8, '27109': 11, '115766': 16, '11511': 10, '46711': 12, '93711': 13}"
155,"{'24122': 11, '2461': 10, '12125': 10, '12507': 12, '2761': 10, '27125': 11, '46361': 14}"
156,"{'204213': 14, '102113': 13}"
157,"{'123811': 14, '1544': 10, '15411': 11, '384': 8, '3811': 9, '38207': 13, '38835': 15, '44': 5, '411': 6, '4207': 10, '54': 5, '511': 6, '274': 7, '2711': 8, '574': 8, '5711': 9}"
158,"{'40813': 12, '40829': 13, '20410': 11, '2045': 10, '20413': 11, '20429': 12, '20461': 13, '10210': 10, '1025': 9, '10213': 10, '10261': 12, '1282': 10, '1220': 8, '1210': 7, '125': 6, '1213': 7, '1229': 8, '12505': 12, '11110': 10, '1115': 9, '11113': 10, '11129': 11}"
159,"{'388': 9, '389': 9, '19284': 13, '19142': 12, '198': 8, '418': 9, '1718': 11, '3458': 12, '6938': 13}"
160,"{'284': 7, '285': 7, '2813': 8, '2829': 9, '2861': 10, '295': 7, '2913': 8, '2929': 9, '12313': 10, '49913': 12}"
161,"{'152613': 14, '1905': 10, '19013': 11, '475': 8, '4713': 9, '4729': 10, '975': 9, '9713': 10, '9729': 11, '1975': 10, '19713': 11, '19729': 12, '3975': 11, '39713': 12, '39729': 13, '79729': 14}"
162,"{'5412': 9, '5413': 9, '1348': 9, '1324': 8, '1312': 7, '1313': 7, '2912': 8, '2913': 8, '24713': 11}"
163,{}
164,"{'23213': 11, '11613': 10, '11629': 11, '5813': 9, '5829': 10, '29894': 14, '2913': 8, '2929': 9, '6113': 9, '12513': 10, '25313': 11, '101913': 13, '204113': 14}"
165,{'5508': 11}
166,{}
167,"{'5288': 12, '5244': 11, '5213': 9, '26710': 14, '2688': 11, '2644': 10, '2622': 9, '265': 7, '2613': 8, '2629': 9, '1344': 9, '1322': 8, '135': 6, '1313': 7, '1329': 8, '13247': 11, '295': 7, '2913': 8, '2929': 9, '6113': 9, '12513': 10, '25313': 11, '50913': 12}"
168,"{'19218': 12, '19223': 12, '9674': 13, '964': 9, '9623': 11, '9699': 13, '4874': 12, '4818': 10, '484': 8, '4823': 10, '24598': 14, '2474': 11, '244': 7, '2423': 9, '1274': 10, '1218': 8, '124': 6, '134': 6, '1323': 8, '1399': 10, '13403': 12}"
169,{}
170,"{'220242': 15, '13489': 12, '13981': 13}"
171,"{'498930': 18, '498232': 16, '498116': 15, '124930': 16, '124232': 14, '124116': 13, '12458': 12, '50358': 14, '1009930': 19}"
172,"{'4714': 12, '444': 8, '4183': 10, '5178': 10, '544': 8, '5183': 10, '1344': 9}"
173,"{'15625': 12, '7811': 10, '7825': 11, '446': 8, '411': 6, '425': 7, '4107': 9, '4217': 10, '546': 8, '511': 6, '525': 7, '5107': 9, '27372': 13, '27186': 12, '2746': 10, '2711': 8, '5746': 11, '5711': 9}"
174,{}
175,"{'23013': 11, '574': 8, '575': 8, '5713': 9, '2355': 10, '23513': 11, '4735': 11, '47313': 12, '9495': 12}"
176,"{'2761': 10, '27251': 12, '57122': 12, '5761': 11}"
177,"{'1021000': 16, '12125': 10, '12507': 12, '131000': 13, '13500': 12, '13250': 11, '13125': 10}"
178,"{'160611': 14, '2004': 10, '20011': 11, '1008': 10, '1004': 9, '508': 9, '504': 8, '12136': 11, '1268': 10, '1234': 9, '128': 7, '124': 6, '134': 6, '1311': 7, '1325': 8, '5925': 10}"
179,"{'8426': 12, '8106': 10, '4426': 11, '4106': 9, '4107': 9, '4217': 10, '4437': 11, '5106': 9, '5107': 9}"
180,"{'56239': 13, '57239': 13}"
