15,"{0: 1, 1: 2, 2: 3, 3: 4, 4: 3, 5: 3, 6: 2, 7: 2, 8: 2, 9: 2, 10: 3, 11: 3, 12: 4, 13: 3, 14: 4, 15: 1, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
16,"{0: 1, 1: 1, 2: 2, 3: 4, 4: 4, 5: 4, 6: 4, 7: 4, 8: 6, 9: 8, 10: 10, 11: 12, 12: 13, 13: 14, 14: 12, 15: 8, 16: 4, 17: 1, 18: 0, 19: 0, 20: 0}"
17,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 2, 5: 2, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
18,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 3, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
19,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 2, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
20,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 3, 5: 3, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
21,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 2, 5: 3, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
22,"{0: 1, 1: 2, 2: 4, 3: 4, 4: 5, 5: 5, 6: 5, 7: 3, 8: 2, 9: 2, 10: 2, 11: 2, 12: 2, 13: 3, 14: 2, 15: 2, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
23,"{0: 1, 1: 2, 2: 2, 3: 2, 4: 4, 5: 5, 6: 5, 7: 5, 8: 4, 9: 2, 10: 1, 11: 1, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
24,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 4, 5: 7, 6: 9, 7: 13, 8: 20, 9: 27, 10: 32, 11: 35, 12: 36, 13: 30, 14: 24, 15: 17, 16: 9, 17: 6, 18: 3, 19: 0, 20: 0}"
25,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 3, 5: 3, 6: 1, 7: 2, 8: 3, 9: 2, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
26,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 3, 8: 5, 9: 8, 10: 10, 11: 10, 12: 9, 13: 10, 14: 11, 15: 9, 16: 5, 17: 3, 18: 2, 19: 1, 20: 0}"
27,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 3, 6: 3, 7: 5, 8: 6, 9: 8, 10: 9, 11: 9, 12: 9, 13: 7, 14: 6, 15: 6, 16: 2, 17: 0, 18: 0, 19: 0, 20: 0}"
28,"{0: 1, 1: 2, 2: 3, 3: 4, 4: 6, 5: 11, 6: 14, 7: 22, 8: 32, 9: 39, 10: 42, 11: 41, 12: 30, 13: 17, 14: 10, 15: 5, 16: 2, 17: 0, 18: 0, 19: 0, 20: 0}"
29,"{0: 1, 1: 2, 2: 3, 3: 4, 4: 5, 5: 5, 6: 5, 7: 6, 8: 8, 9: 9, 10: 11, 11: 13, 12: 14, 13: 15, 14: 14, 15: 9, 16: 4, 17: 1, 18: 1, 19: 0, 20: 0}"
30,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 2, 6: 2, 7: 2, 8: 4, 9: 4, 10: 4, 11: 6, 12: 6, 13: 6, 14: 4, 15: 4, 16: 2, 17: 0, 18: 0, 19: 0, 20: 0}"
31,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 2, 8: 4, 9: 5, 10: 4, 11: 4, 12: 4, 13: 5, 14: 5, 15: 3, 16: 1, 17: 1, 18: 0, 19: 0, 20: 0}"
